LAMMPS data file for BCC tungsten 5x5x5 supercell

250 atoms
1 atom types

0.0 15.825000 xlo xhi
0.0 15.825000 ylo yhi
0.0 15.825000 zlo zhi

Masses

1 183.84

Atoms

201 1 12.660000 0.000000 0.000000
202 1 14.242500 1.582500 1.582500
203 1 12.660000 0.000000 3.165000
204 1 14.242500 1.582500 4.747500
205 1 12.660000 0.000000 6.330000
206 1 14.242500 1.582500 7.912500
207 1 12.660000 0.000000 9.495000
208 1 14.242500 1.582500 11.077500
209 1 12.660000 0.000000 12.660000
210 1 14.242500 1.582500 14.242500
211 1 12.660000 3.165000 0.000000
212 1 14.242500 4.747500 1.582500
213 1 12.660000 3.165000 3.165000
214 1 14.242500 4.747500 4.747500
215 1 12.660000 3.165000 6.330000
216 1 14.242500 4.747500 7.912500
217 1 12.660000 3.165000 9.495000
218 1 14.242500 4.747500 11.077500
219 1 12.660000 3.165000 12.660000
220 1 14.242500 4.747500 14.242500
221 1 12.660000 6.330000 0.000000
222 1 14.242500 7.912500 1.582500
223 1 12.660000 6.330000 3.165000
224 1 14.242500 7.912500 4.747500
225 1 12.660000 6.330000 6.330000
226 1 14.242500 7.912500 7.912500
227 1 12.660000 6.330000 9.495000
228 1 14.242500 7.912500 11.077500
229 1 12.660000 6.330000 12.660000
230 1 14.242500 7.912500 14.242500
231 1 12.660000 9.495000 0.000000
232 1 14.242500 11.077500 1.582500
233 1 12.660000 9.495000 3.165000
234 1 14.242500 11.077500 4.747500
235 1 12.660000 9.495000 6.330000
236 1 14.242500 11.077500 7.912500
237 1 12.660000 9.495000 9.495000
238 1 14.242500 11.077500 11.077500
239 1 12.660000 9.495000 12.660000
240 1 14.242500 11.077500 14.242500
241 1 12.660000 12.660000 0.000000
242 1 14.242500 14.242500 1.582500
243 1 12.660000 12.660000 3.165000
244 1 14.242500 14.242500 4.747500
245 1 12.660000 12.660000 6.330000
246 1 14.242500 14.242500 7.912500
247 1 12.660000 12.660000 9.495000
248 1 14.242500 14.242500 11.077500
249 1 12.660000 12.660000 12.660000
250 1 14.242500 14.242500 14.242500
